count_products,count_orders,sum_price,count_reviews,mean_review_score,last_order_purchase_dttm
1,1,59.9,1,3.0,2018-05-05 17:11:21
1,1,189.0,1,4.0,2018-08-16 08:44:24
1,1,32.64,1,4.0,2017-09-03 12:32:02
1,1,149.0,1,5.0,2018-02-21 12:25:25
1,1,37.49,1,5.0,2017-09-03 11:20:06
1,1,63.9,1,4.0,2018-02-15 12:28:43
1,1,78.0,1,4.0,2018-02-02 21:18:45
1,1,97.0,1,5.0,2017-04-15 23:46:11
1,1,394.65,1,1.0,2018-01-21 09:37:59
1,1,110.0,1,5.0,2018-05-15 20:59:43
1,1,18.75,1,3.0,2018-04-01 11:08:04
1,1,56.99,1,5.0,2017-09-14 18:50:44
1,1,17.89,1,5.0,2018-07-18 15:38:04
1,1,56.0,1,5.0,2017-05-11 22:11:20
1,1,159.99,1,4.0,2017-08-22 09:45:04
1,1,14.9,1,4.0,2018-05-03 12:40:24
1,1,643.92,1,5.0,2018-04-01 14:57:38
1,1,1198.0,1,4.0,2018-04-04 16:58:30
1,1,105.0,1,5.0,2018-04-24 21:16:09
1,1,192.0,1,5.0,2017-01-25 22:54:18
1,1,169.9,1,5.0,2017-03-14 15:27:18
1,1,139.8,1,5.0,2017-09-13 11:52:47
1,1,99.0,1,5.0,2017-04-28 19:09:41
1,1,49.5,1,5.0,2017-08-26 22:55:05
1,1,82.8,1,5.0,2017-12-18 21:32:30
1,1,55.89,1,5.0,2017-11-09 20:03:48
1,1,24.9,1,4.0,2017-08-23 11:04:06
1,1,538.0,1,4.0,2018-03-05 11:19:23
1,1,46.9,1,5.0,2018-07-18 17:54:29
1,1,59.9,1,5.0,2017-09-08 14:06:59
1,1,32.0,1,5.0,2018-02-28 23:23:22
1,1,56.99,1,5.0,2018-07-11 15:03:35
1,1,189.9,1,3.0,2017-11-14 12:57:33
1,1,49.0,1,5.0,2018-02-06 13:09:15
1,1,70.9,1,5.0,2017-09-26 00:51:00
1,1,77.0,1,4.0,2018-02-23 13:08:12
1,1,311.98,1,1.0,2018-04-13 17:38:03
1,1,109.0,1,5.0,2018-07-22 20:27:10
1,1,385.0,1,4.0,2018-04-02 21:01:38
1,1,179.0,1,5.0,2018-01-20 13:31:23
1,1,339.99,1,5.0,2017-03-07 10:50:10
1,1,39.99,1,5.0,2018-02-25 16:14:47
1,1,118.0,1,5.0,2017-12-12 21:41:07
1,1,160.0,1,3.0,2018-06-29 10:58:34
1,1,47.49,1,5.0,2018-02-23 17:45:00
1,1,131.9,1,4.0,2018-08-23 16:04:48
1,1,19.9,1,1.0,2018-03-01 14:46:14
1,1,65.6,1,4.0,2017-12-08 08:41:48
1,1,195.6,1,4.0,2018-04-26 12:09:44
1,1,49.9,1,5.0,2018-02-13 15:01:46
1,1,53.9,1,3.0,2018-04-16 11:57:42
1,1,90.0,1,4.0,2017-06-28 01:47:40
1,1,195.0,1,3.0,2018-01-14 19:07:42
1,1,210.0,1,4.0,2018-01-18 22:26:55
1,1,35.0,1,5.0,2018-01-08 19:49:22
2,1,44.28,1,5.0,2017-08-14 13:21:46
2,2,129.8,2,4.5,2017-08-04 12:23:32
1,1,259.99,1,5.0,2017-12-13 15:36:43
1,1,37.0,1,5.0,2018-04-04 12:35:08
1,1,59.9,1,5.0,2017-07-18 14:00:00
1,1,215.0,1,5.0,2018-04-16 14:49:20
1,1,129.0,1,5.0,2018-01-19 11:47:34
1,1,29.9,1,5.0,2018-07-08 22:40:27
1,1,189.9,1,1.0,2018-06-24 19:43:20
1,1,219.9,1,5.0,2017-12-12 20:37:16
1,1,159.9,1,5.0,2018-08-11 15:40:04
1,1,379.8,1,5.0,2018-07-30 14:09:46
1,1,289.9,1,4.0,2018-04-05 16:50:22
1,1,54.9,1,5.0,2017-09-04 14:25:41
1,1,151.99,1,5.0,2017-05-23 17:22:06
1,1,59.99,1,5.0,2017-08-06 17:26:40
1,1,88.9,1,5.0,2017-11-06 10:39:30
1,1,49.95,1,4.0,2018-06-05 13:27:30
1,1,99.9,1,5.0,2018-04-27 08:52:05
1,1,39.97,1,3.0,2018-08-15 12:12:46
1,1,89.9,1,5.0,2017-06-18 19:59:52
1,1,199.9,1,5.0,2017-02-04 13:57:51
1,1,117.3,1,5.0,2017-08-04 21:35:54
1,1,18.99,1,3.0,2017-04-22 10:16:29
1,1,119.9,1,5.0,2018-03-11 15:13:10
1,1,99.8,1,5.0,2018-05-04 11:51:49
1,1,76.8,1,5.0,2018-02-18 15:00:17
1,1,1340.0,1,4.0,2017-11-09 22:15:55
1,1,65.0,1,5.0,2018-05-10 01:53:35
1,1,307.5,1,5.0,2018-04-29 12:58:37
1,1,85.0,1,5.0,2017-08-20 20:29:08
1,1,99.9,1,4.0,2018-06-02 21:23:09
1,1,199.99,1,5.0,2017-11-30 20:48:56
1,1,180.0,1,5.0,2018-04-04 11:28:11
1,1,224.9,1,1.0,2018-02-19 15:16:15
1,1,54.9,1,5.0,2017-02-28 23:08:47
1,1,49.0,1,5.0,2017-10-03 13:40:26
1,1,120.0,1,5.0,2017-05-13 14:03:37
1,1,17.75,1,4.0,2018-07-04 10:38:10
1,1,184.99,1,4.0,2017-11-13 14:21:28
1,1,30.0,1,1.0,2017-07-25 12:34:16
1,1,199.9,1,5.0,2017-11-20 11:46:39
1,1,129.99,1,1.0,2017-05-23 00:08:56
1,1,57.8,1,4.0,2017-12-01 11:26:52
1,1,199.96,1,2.0,2018-04-11 14:28:22
1,1,62.99,1,4.0,2017-10-17 20:14:30
1,1,89.8,1,5.0,2018-01-22 12:22:39
1,1,29.99,1,5.0,2018-05-13 19:59:57
1,1,530.0,1,5.0,2018-03-19 14:13:39
2,1,97.4,1,5.0,2017-08-03 22:19:11
1,1,89.9,1,5.0,2017-11-19 01:23:23
1,1,299.99,1,5.0,2018-04-28 21:14:41
1,1,19.9,1,5.0,2017-08-14 23:34:36
1,1,589.0,1,4.0,2017-10-19 17:10:35
1,1,69.99,1,4.0,2017-10-24 15:59:02
1,1,180.0,1,2.0,2018-02-25 10:29:45
1,1,399.8,1,5.0,2018-04-03 21:14:21
1,1,119.4,1,5.0,2018-03-08 10:22:00
1,1,56.99,1,5.0,2017-06-11 17:43:18
1,1,48.0,1,5.0,2018-05-24 16:42:15
1,1,119.0,1,5.0,2017-08-20 17:06:42
1,1,59.0,1,5.0,2017-12-31 14:33:48
1,1,399.0,1,1.0,2018-03-02 10:08:10
1,1,24.9,1,1.0,2018-03-20 17:16:44
1,1,75.5,1,5.0,2018-01-26 18:16:08
1,1,69.2,1,3.0,2018-03-08 09:24:34
1,1,105.0,1,3.0,2018-05-09 11:44:45
1,1,104.9,1,1.0,2018-08-22 14:18:02
1,1,169.0,1,5.0,2017-06-12 18:39:11
1,1,49.99,1,5.0,2018-02-05 13:55:53
1,1,14.99,1,5.0,2018-08-18 15:57:19
1,1,189.9,1,5.0,2018-08-09 08:56:25
1,1,219.8,1,5.0,2017-07-14 10:56:13
1,1,79.9,1,4.0,2017-08-26 00:59:30
1,1,123.9,1,1.0,2017-12-17 23:01:40
2,3,404.92,3,5.0,2018-04-25 10:52:10
2,2,109.89000000000001,2,2.5,2018-01-17 14:35:32
1,1,209.0,1,5.0,2018-01-11 16:58:28
1,1,179.0,1,3.0,2018-02-25 22:10:36
1,1,44.99,1,5.0,2018-06-04 12:54:21
1,1,199.9,1,5.0,2018-06-04 13:53:35
1,1,109.99,1,3.0,2017-05-01 15:01:08
1,1,169.9,1,5.0,2017-09-12 08:55:36
1,1,575.99,1,4.0,2017-10-19 10:48:03
1,1,551.6,1,5.0,2017-10-24 23:37:49
1,1,99.0,1,5.0,2017-10-09 07:59:22
1,1,38.89,1,5.0,2017-09-22 19:06:55
1,1,65.9,1,4.0,2018-07-06 14:09:35
2,2,547.51,3,4.5,2017-06-08 20:02:42
1,1,99.0,1,4.0,2018-02-28 23:04:05
1,1,79.0,1,4.0,2017-11-09 20:41:12
3,1,668.9,1,4.0,2017-08-19 06:19:52
1,1,85.9,1,3.0,2018-02-28 14:37:14
1,1,79.0,1,4.0,2017-07-21 21:34:14
1,1,28.49,1,4.0,2018-04-16 19:20:10
1,1,59.9,1,5.0,2017-09-14 09:44:40
1,1,79.0,1,5.0,2017-07-25 20:49:17
1,1,1499.99,1,1.0,2018-08-19 09:35:34
1,1,39.9,1,5.0,2018-07-02 08:00:35
1,1,215.0,1,5.0,2018-01-26 10:07:25
1,1,229.9,1,5.0,2017-08-10 19:52:54
1,1,157.9,1,5.0,2017-03-29 11:34:31
1,1,135.9,1,5.0,2018-04-09 22:18:02
1,1,46.9,1,5.0,2017-10-16 18:24:03
1,1,29.1,1,3.0,2018-04-17 10:16:18
1,1,54.99,1,1.0,2018-02-07 12:48:44
1,1,79.9,1,4.0,2018-08-14 07:49:51
1,1,119.0,1,5.0,2018-06-21 21:49:31
1,1,19.9,1,4.0,2017-10-27 12:18:37
1,1,224.9,1,5.0,2017-06-22 20:02:58
1,1,39.9,1,4.0,2018-01-17 16:21:57
1,1,99.8,1,5.0,2018-02-05 16:33:31
1,1,55.0,1,4.0,2018-01-21 14:41:29
1,1,43.98,1,5.0,2018-02-14 16:30:55
1,1,168.9,1,5.0,2018-07-30 12:10:23
1,1,159.0,1,4.0,2017-08-14 22:13:14
1,1,189.0,1,5.0,2018-01-15 14:34:04
1,1,49.3,1,4.0,2018-04-09 11:22:45
1,1,125.0,1,1.0,2018-03-10 22:45:43
1,1,69.9,1,4.0,2017-11-25 11:38:38
1,1,399.0,1,5.0,2018-04-03 15:40:16
1,1,95.2,1,4.0,2018-01-11 13:27:24
1,1,74.99,1,5.0,2018-08-06 23:54:10
1,1,669.0,1,2.0,2018-03-06 15:43:28
1,1,44.0,1,3.0,2018-06-30 13:21:53
1,1,178.0,1,5.0,2018-07-19 14:17:07
3,2,638.64,2,4.0,2017-01-27 14:59:18
1,1,149.9,1,5.0,2018-05-15 19:09:04
1,1,839.99,1,2.0,2018-04-11 23:24:24
1,1,59.0,1,5.0,2017-11-29 18:08:17
1,1,56.99,1,5.0,2017-10-23 09:25:15
1,1,49.8,1,4.0,2017-08-20 12:22:14
1,1,125.0,1,5.0,2018-06-07 22:33:00
1,1,169.5,1,5.0,2017-08-02 01:07:28
1,1,148.0,1,5.0,2017-12-04 09:42:14
1,1,36.0,1,5.0,2017-05-29 13:42:42
1,1,19.0,1,5.0,2018-08-18 03:48:35
1,1,149.9,1,5.0,2018-04-16 21:45:20
1,1,24.99,1,3.0,2018-04-16 22:51:31
1,1,139.0,1,5.0,2018-03-20 10:49:06
1,1,50.0,1,4.0,2018-04-05 11:20:34
1,1,68.99,1,3.0,2017-11-21 21:20:41
1,1,59.9,1,5.0,2017-10-19 00:01:10
1,1,207.94,1,5.0,2017-05-03 01:33:19
1,1,149.9,1,5.0,2018-05-23 13:31:25
1,1,18.6,1,1.0,2018-02-18 22:17:02
1,1,47.9,1,5.0,2018-04-01 19:47:31
1,1,22.5,1,5.0,2017-02-12 21:48:59
1,1,789.0,1,5.0,2017-08-01 17:56:12
1,1,79.99,1,4.0,2017-09-07 19:59:16
1,1,37.0,1,5.0,2018-06-04 22:20:05
1,1,95.99,1,4.0,2017-04-23 22:22:04
1,1,195.0,1,4.0,2018-04-21 14:30:01
1,1,42.0,1,2.0,2017-09-13 18:48:47
1,1,189.0,1,3.0,2018-08-08 17:36:33
1,1,43.0,1,4.0,2018-06-10 22:27:15
1,1,169.0,1,5.0,2018-06-29 15:33:41
1,1,139.99,1,4.0,2017-10-16 21:39:31
1,1,59.699999999999996,1,5.0,2017-02-18 13:14:13
1,1,35.8,1,5.0,2018-05-21 16:09:34
1,1,79.0,1,5.0,2018-06-25 23:17:23
1,1,220.0,1,5.0,2017-11-18 11:10:00
1,1,43.8,1,3.0,2018-01-24 18:00:16
1,1,59.9,1,5.0,2017-11-21 21:34:05
1,1,1490.0,1,5.0,2017-10-16 17:03:04
1,1,40.0,1,5.0,2018-02-22 09:43:00
1,1,128.8,1,1.0,2017-07-25 20:32:11
1,1,59.99,1,5.0,2017-06-05 13:54:42
2,1,155.79000000000002,1,4.0,2018-01-10 15:27:50
1,1,65.9,1,5.0,2018-03-19 14:51:25
1,1,198.0,1,1.0,2018-02-25 15:51:18
1,1,107.99,1,1.0,2017-12-11 18:37:56
1,1,193.0,1,4.0,2017-07-15 20:34:24
1,1,135.0,1,5.0,2018-03-29 16:17:53
1,1,109.9,1,4.0,2018-05-21 16:41:47
1,1,41.49,1,3.0,2018-01-26 11:41:27
1,1,64.9,1,4.0,2017-05-28 13:33:35
1,1,13.65,1,3.0,2018-04-26 20:25:46
1,1,59.9,1,3.0,2018-02-18 09:34:47
1,1,24.99,1,3.0,2018-05-30 00:26:40
1,1,119.85,1,5.0,2018-07-10 14:41:22
1,1,89.9,1,5.0,2017-06-22 14:16:52
1,1,29.0,1,5.0,2018-07-16 08:52:35
1,1,199.0,1,5.0,2018-01-21 21:54:36
1,1,13.65,1,1.0,2018-03-03 11:59:50
1,1,48.0,1,4.0,2018-05-04 22:32:25
1,1,14.99,1,4.0,2018-06-02 10:26:07
2,1,256.3,1,5.0,2017-04-16 16:34:53
1,1,134.9,1,5.0,2018-04-04 20:23:38
1,1,99.9,1,5.0,2018-04-26 21:53:59
1,1,64.99,1,1.0,2018-05-10 17:54:19
3,1,269.70000000000005,1,2.0,2017-07-12 21:28:27
1,1,119.85,1,5.0,2018-07-14 23:37:42
1,1,65.9,1,3.0,2017-09-21 13:07:21
1,1,81.0,1,4.0,2018-01-13 16:37:39
1,1,120.0,1,4.0,2018-03-12 16:45:07
1,1,105.0,1,5.0,2018-07-20 18:38:27
1,1,59.9,1,4.0,2017-04-25 11:30:33
1,1,143.0,1,3.0,2017-10-08 16:29:46
1,1,119.9,1,5.0,2018-05-10 10:08:06
1,1,380.0,1,1.0,2017-01-13 17:53:10
1,1,159.0,1,2.0,2018-03-15 09:04:52
1,1,62.4,1,5.0,2018-08-16 06:29:04
1,1,139.0,1,5.0,2018-06-24 14:37:17
1,1,110.0,1,5.0,2018-07-29 19:42:00
1,1,285.0,1,5.0,2017-08-31 15:13:44
2,1,161.87,1,1.0,2018-08-10 08:13:28
1,1,169.0,1,5.0,2018-01-26 00:30:37
1,1,299.74,1,1.0,2017-11-13 17:52:54
1,1,179.0,1,5.0,2017-08-13 09:11:38
1,1,69.9,1,5.0,2017-05-23 18:31:34
1,1,85.99,1,4.0,2017-08-30 00:02:39
1,1,119.0,1,1.0,2018-07-02 19:41:29
1,1,134.99,1,5.0,2018-08-07 21:39:59
1,1,730.0,1,3.0,2018-08-20 12:37:54
1,1,56.99,1,5.0,2017-10-26 02:13:58
1,1,1199.9,1,5.0,2017-12-16 16:04:59
1,1,140.0,1,4.0,2018-02-02 11:42:35
1,1,38.0,1,3.0,2017-10-12 10:44:00
1,1,199.9,1,1.0,2017-10-21 14:13:01
1,1,19.5,1,5.0,2018-05-10 18:06:53
1,1,169.99,1,5.0,2017-11-29 22:25:31
1,1,373.0,1,2.0,2017-05-19 16:14:42
1,1,49.9,1,5.0,2017-10-02 12:47:00
1,1,79.99,1,5.0,2018-07-23 20:49:21
1,1,329.0,1,5.0,2018-06-12 07:17:39
1,1,199.7,1,3.0,2018-05-08 20:21:56
1,1,52.5,1,5.0,2018-04-23 11:28:28
1,1,355.99,1,5.0,2017-12-21 22:26:26
1,1,24.99,1,5.0,2017-04-06 11:19:58
1,1,24.53,1,4.0,2018-07-22 16:21:23
1,1,299.0,1,5.0,2018-04-03 16:59:06
1,1,116.91,1,5.0,2017-11-24 09:39:48
1,1,150.98,1,4.0,2018-01-27 16:37:02
1,1,249.0,1,4.0,2018-08-15 19:42:43
1,1,89.99,1,5.0,2017-11-12 12:09:53
2,1,76.8,1,5.0,2017-09-10 16:14:45
1,1,580.27,1,4.0,2017-03-03 08:05:16
1,1,41.5,1,4.0,2017-12-09 09:55:54
1,1,14.9,1,5.0,2017-05-03 16:51:47
1,1,18.69,1,4.0,2018-02-27 22:12:41
1,1,69.0,1,5.0,2018-02-14 21:13:45
1,1,109.95,1,5.0,2018-02-20 16:46:08
1,1,31.9,1,5.0,2018-03-21 12:31:02
1,1,109.9,1,5.0,2018-03-02 16:01:55
1,1,120.0,1,4.0,2017-08-07 17:34:54
1,1,125.9,1,5.0,2018-07-26 19:47:29
1,1,139.0,1,4.0,2018-08-06 12:43:36
1,1,79.9,1,5.0,2017-12-12 11:40:26
1,1,498.8,1,5.0,2017-07-18 17:52:37
1,1,67.9,1,2.0,2018-01-28 14:09:10
1,1,119.0,1,5.0,2018-07-02 19:28:14
1,1,325.0,1,4.0,2017-11-29 17:43:54
1,1,49.5,1,2.0,2018-02-12 20:08:19
1,1,78.0,1,4.0,2018-07-03 09:23:56
1,1,19.49,1,5.0,2018-08-22 02:16:10
1,1,898.0,1,1.0,2018-06-19 10:11:16
1,1,19.99,1,5.0,2017-12-12 17:38:01
1,1,17.99,1,5.0,2018-08-05 11:58:34
1,1,205.0,1,3.0,2017-07-24 16:57:16
1,1,71.8,1,4.0,2018-07-03 19:21:21
1,1,210.0,1,5.0,2018-06-13 08:36:35
1,1,29.9,1,5.0,2017-12-04 14:29:23
1,1,76.0,1,5.0,2018-07-19 19:22:05
1,1,186.6,1,4.0,2018-08-21 12:45:51
1,1,169.99,1,5.0,2017-07-26 07:51:14
1,1,139.9,1,5.0,2017-05-02 20:37:35
1,1,53.0,1,3.0,2018-08-04 10:38:17
1,1,99.9,1,5.0,2018-05-26 00:50:30
1,1,420.0,1,5.0,2018-07-16 11:25:55
2,2,319.96,2,1.0,2018-07-19 07:38:53
1,1,17.99,1,5.0,2018-04-14 11:43:13
1,1,120.0,1,4.0,2017-10-27 10:39:14
1,1,26.69,1,3.0,2017-03-26 21:42:57
2,1,124.49,1,3.0,2017-10-31 13:51:13
1,1,169.99,1,5.0,2017-07-30 18:07:01
1,1,69.9,1,3.0,2018-01-17 13:25:28
1,1,66.29,1,5.0,2017-07-22 16:31:58
1,1,139.99,1,5.0,2017-12-08 22:46:47
1,1,59.9,1,1.0,2018-06-20 13:45:54
1,1,299.9,1,4.0,2018-03-22 16:08:10
1,1,59.9,1,5.0,2018-06-12 23:52:24
1,1,38.9,1,1.0,2017-10-27 14:57:21
1,1,229.0,1,1.0,2018-04-11 11:48:05
1,1,75.5,1,1.0,2018-01-16 13:31:29
1,1,238.9,1,5.0,2017-11-25 12:00:25
1,1,27.99,1,5.0,2018-05-11 19:18:35
1,1,83.99,1,4.0,2018-01-14 20:28:56
1,1,359.99,1,4.0,2017-10-11 06:11:44
1,1,55.0,1,5.0,2017-11-24 15:06:59
1,1,119.9,1,3.0,2018-01-07 23:15:22
1,1,49.9,1,5.0,2017-08-06 15:41:18
1,1,69.9,1,5.0,2018-02-04 11:26:08
1,1,75.9,1,4.0,2017-12-14 20:07:31
1,1,39.9,1,5.0,2017-12-06 00:18:44
1,1,185.0,1,5.0,2017-06-12 16:19:47
1,1,359.99,1,1.0,2017-09-21 17:03:07
1,1,42.9,1,5.0,2018-02-01 14:52:22
1,1,31.89,1,5.0,2018-06-27 08:12:24
1,1,99.9,1,5.0,2017-11-26 17:56:26
1,1,49.0,1,4.0,2018-07-09 20:56:10
1,1,24.99,1,3.0,2018-03-06 22:59:29
1,1,19.9,1,5.0,2018-05-15 20:26:11
1,1,439.65,1,5.0,2018-05-30 16:00:47
1,1,13.98,1,5.0,2017-04-22 22:21:10
2,2,170.74,2,4.5,2017-11-24 22:14:50
1,1,32.5,1,5.0,2017-10-19 22:49:04
1,1,99.0,1,4.0,2017-08-08 15:14:17
1,1,45.0,1,5.0,2017-01-14 16:35:59
1,1,29.9,1,1.0,2018-05-16 21:23:39
1,1,94.9,1,5.0,2018-01-09 14:52:04
1,1,209.99,1,4.0,2018-05-17 11:25:17
1,1,45.9,1,5.0,2017-10-12 22:46:06
1,1,179.9,1,4.0,2017-09-15 13:15:51
1,1,25.9,1,1.0,2018-02-22 17:09:58
1,1,129.9,1,5.0,2017-11-24 21:53:34
1,1,67.0,1,5.0,2018-05-02 12:24:55
1,1,92.0,1,5.0,2018-07-18 15:14:15
1,1,59.99,1,5.0,2018-08-09 15:38:02
1,1,73.9,1,5.0,2018-06-02 20:49:21
1,1,117.0,1,5.0,2018-07-09 19:44:51
1,1,15.0,1,5.0,2018-07-05 10:50:12
1,1,27.9,1,4.0,2018-02-18 17:00:36
1,1,29.9,1,3.0,2018-08-17 09:43:24
1,1,108.0,1,5.0,2018-06-27 09:01:34
1,1,27.9,1,4.0,2017-04-04 09:36:12
1,1,6.19,1,5.0,2018-07-22 12:40:49
1,1,185.49,1,3.0,2017-11-20 17:47:32
1,1,179.0,1,5.0,2018-07-27 08:51:23
1,1,169.9,1,5.0,2018-06-27 11:45:06
1,1,18.98,1,1.0,2018-02-06 15:14:10
3,2,119.89000000000001,4,4.0,2017-09-08 00:05:47
1,1,131.0,1,3.0,2017-12-19 23:19:56
1,1,89.9,1,4.0,2017-05-14 12:51:53
1,1,568.9,1,5.0,2018-04-18 20:28:21
1,1,13.65,1,4.0,2018-01-08 17:09:49
1,1,109.9,1,4.0,2018-02-08 18:26:45
1,1,24.99,1,4.0,2018-03-27 14:02:04
1,1,53.8,1,5.0,2017-09-02 21:37:22
1,1,29.9,1,3.0,2017-11-30 13:30:20
1,1,164.9,1,5.0,2017-02-04 22:36:29
1,1,80.0,1,4.0,2017-12-26 13:26:34
2,1,303.8,1,4.0,2018-03-29 13:15:54
1,1,114.9,1,4.0,2017-07-06 14:42:02
1,1,106.0,1,1.0,2018-02-19 12:25:24
1,1,139.9,1,5.0,2018-07-13 15:00:23
1,1,89.9,1,1.0,2017-05-12 21:16:01
1,1,89.0,1,5.0,2017-06-27 10:45:08
1,1,225.0,1,5.0,2018-07-10 20:08:33
1,1,94.9,1,3.0,2017-12-28 14:42:19
2,2,161.55,2,4.0,2017-12-20 15:47:46
1,1,134.99,1,4.0,2018-06-19 11:41:11
1,1,129.9,1,4.0,2018-03-07 19:30:10
1,1,24.9,1,5.0,2018-04-04 06:05:53
2,1,338.89,1,5.0,2018-07-02 21:20:18
2,2,132.59,2,5.0,2018-05-01 12:22:52
1,1,48.9,1,5.0,2018-08-17 13:12:20
1,1,28.14,1,5.0,2018-03-09 21:13:34
1,1,24.99,1,3.0,2017-09-19 23:06:49
1,1,396.0,1,4.0,2018-01-05 12:39:21
1,1,49.0,1,5.0,2017-07-14 01:30:24
1,1,199.0,1,4.0,2018-05-11 21:40:56
1,1,500.0,1,2.0,2018-03-06 10:39:21
1,1,23.99,1,5.0,2017-08-27 23:05:03
1,1,122.9,1,1.0,2017-10-03 12:55:15
1,1,465.0,1,5.0,2018-01-12 13:44:02
1,1,349.9,1,4.0,2018-02-26 21:49:07
1,1,144.0,1,3.0,2018-07-19 15:21:31
1,1,69.0,1,5.0,2017-08-11 22:40:25
1,1,76.99,1,5.0,2017-08-28 20:17:51
1,1,31.4,1,5.0,2018-08-14 10:05:26
1,1,24.9,1,3.0,2017-04-10 20:29:29
1,1,139.9,1,4.0,2017-04-14 12:03:47
1,1,43.0,1,5.0,2018-07-22 17:37:38
1,1,69.9,1,5.0,2017-03-15 19:41:03
1,1,141.0,1,5.0,2018-03-09 15:30:03
1,1,249.9,1,5.0,2018-06-21 18:50:58
1,1,161.62,1,5.0,2017-07-07 19:14:34
2,1,184.06,1,3.0,2018-01-22 21:16:20
1,1,44.98,1,5.0,2018-02-19 11:58:17
2,2,209.98000000000002,2,2.5,2018-03-08 19:22:48
1,1,23.9,1,5.0,2018-05-08 11:27:12
1,1,16.99,1,5.0,2018-03-28 21:16:15
1,1,59.99,1,5.0,2017-05-18 11:11:23
1,1,169.97,1,5.0,2017-12-01 18:02:11
1,1,238.0,1,5.0,2018-04-19 19:24:20
1,1,414.62,1,5.0,2018-04-17 12:24:40
1,1,89.99,1,5.0,2018-04-19 17:30:07
1,1,58.99,1,5.0,2017-09-13 00:46:44
1,1,25.99,1,5.0,2018-06-11 15:24:27
1,1,148.0,1,5.0,2017-03-04 14:23:12
1,1,220.13,1,5.0,2017-07-15 09:01:46
1,1,217.0,1,5.0,2017-11-04 00:25:12
1,1,119.9,1,5.0,2017-09-03 09:47:58
2,1,146.26,1,2.0,2018-02-22 23:13:55
1,1,459.9,1,5.0,2017-03-20 09:19:40
1,1,99.9,1,5.0,2018-04-28 07:57:05
1,1,29.9,1,4.0,2018-02-15 18:49:42
1,1,69.9,1,5.0,2017-09-08 09:52:41
1,1,125.7,1,4.0,2018-01-10 08:31:21
1,1,148.9,1,5.0,2018-01-07 15:05:52
1,1,159.98,1,4.0,2017-09-27 17:21:04
1,1,51.9,1,5.0,2017-11-29 22:12:51
1,1,69.9,1,5.0,2017-05-15 19:58:44
1,1,13.9,1,3.0,2018-03-03 21:20:15
2,2,173.8,2,4.0,2018-04-29 08:32:16
1,1,36.99,1,3.0,2018-07-18 23:52:11
1,1,120.0,1,5.0,2017-05-14 17:33:19
1,1,49.0,1,5.0,2017-11-28 14:49:26
1,1,149.99,1,1.0,2017-12-27 22:37:02
2,2,120.9,2,5.0,2017-07-16 18:53:48
1,1,84.99,1,4.0,2018-02-01 17:22:04
1,1,89.9,1,4.0,2017-12-26 16:10:03
1,1,59.0,1,5.0,2017-12-14 10:14:49
1,1,79.99,1,2.0,2017-08-01 21:39:39
1,1,20.99,1,5.0,2018-05-01 12:24:00
1,1,159.9,1,5.0,2018-03-15 15:27:43
1,1,119.8,1,5.0,2018-02-06 15:56:14
1,1,42.9,1,5.0,2018-08-02 12:05:38
1,1,56.0,1,5.0,2017-07-05 01:30:09
1,1,31.9,1,5.0,2017-06-15 13:17:07
1,1,30.21,1,2.0,2018-03-01 11:22:14
1,1,79.0,1,4.0,2018-05-09 20:44:52
1,1,59.0,1,5.0,2018-02-09 10:27:38
1,1,138.0,1,5.0,2018-07-08 17:21:36
1,1,279.99,1,3.0,2018-02-08 18:40:20
1,1,108.0,1,5.0,2018-01-27 12:22:18
1,1,89.99,1,5.0,2017-05-09 10:49:49
1,1,129.0,1,4.0,2017-11-22 17:20:48
1,1,39.99,1,4.0,2018-02-03 19:16:56
1,1,184.9,1,4.0,2017-03-11 11:54:28
1,1,80.0,1,5.0,2018-03-25 21:14:19
1,1,249.99,1,1.0,2018-04-02 08:53:13
1,1,361.99,1,4.0,2017-03-14 15:19:58
1,1,48.0,1,5.0,2018-04-13 08:27:25
1,1,27.99,1,3.0,2018-01-08 22:01:10
1,1,330.0,1,4.0,2018-04-12 14:59:50
1,1,35.64,1,2.0,2018-04-09 23:14:45
1,1,174.0,1,5.0,2017-10-12 09:19:59
1,1,41.47,1,2.0,2018-07-16 18:21:13
1,1,23.8,1,4.0,2017-12-06 22:13:31
1,1,149.0,1,3.0,2018-03-27 21:44:00
1,1,89.9,1,5.0,2017-06-12 21:55:52
1,1,109.9,1,5.0,2018-04-07 13:26:51
1,1,56.99,1,4.0,2017-10-09 22:08:45
1,1,139.8,1,4.0,2017-08-12 08:19:12
1,1,82.0,1,5.0,2018-04-03 21:14:40
1,1,79.0,1,4.0,2018-08-21 17:43:47
1,1,35.9,1,5.0,2017-11-28 14:56:55
1,1,205.0,1,5.0,2017-07-12 23:45:44
1,1,59.9,1,5.0,2017-11-05 11:13:39
1,1,50.0,1,5.0,2017-10-08 12:54:49
1,1,299.0,1,1.0,2017-10-22 23:47:01
1,1,252.0,1,5.0,2018-05-22 15:12:30
1,1,259.99,1,5.0,2018-08-16 14:25:26
1,1,288.0,1,5.0,2018-03-17 19:56:53
2,1,239.95999999999998,1,4.0,2018-02-05 12:14:18
1,1,201.0,1,4.0,2018-01-17 10:07:24
1,1,19.9,1,5.0,2017-03-11 16:22:20
1,1,368.9,1,5.0,2017-11-19 21:55:49
