seller_id,2017,2018,absolute_growth,percentage_growth,seller_zip_code_prefix,mean_geolocation_lat,mean_geolocation_lng,total_sales
7d484ca289afaac6bf5fc6a1e96d2226,0.0,183.2,183.2,inf,79104,-20.462851386084587,-54.69103388856433,183.2
7d76b645482be4a332374e8223836592,2158.8700000000026,1685.0600000000018,-473.81000000000085,-21.947129748433227,1511,-23.561456812728608,-46.63294793571506,3843.9300000000044
7d7866a99a8656a42c7ff6352a433410,0.0,147.89,147.89,inf,1320,-23.557955062291967,-46.639347399325395,147.89
7d7d2b7a51328016102d4528c411d630,0.0,918.8,918.8,inf,14940,-21.757320637712766,-48.829743533437124,918.8
7d81e74a4755b552267cd5e081563028,0.0,32.5,32.5,inf,4735,-23.64269446059693,-46.69738953899132,32.5
7d948535954aaf8c5d39db007f74372e,145.0,49.0,-96.0,-66.20689655172414,11442,-23.97611791497529,-46.22003843970621,194.0
7daca0837f033a41a6f3428c18657533,0.0,1228.9799999999998,1228.9799999999998,inf,15170,-20.62352159105578,-49.651958449765466,1228.9799999999998
7dc8c42cc750eeafea6c85712ffee9bf,3716.8999999999996,2443.779999999999,-1273.1200000000008,-34.25219941348976,5424,-23.568770707245964,-46.69810963523168,6160.6799999999985
7dc9a3355bae96dd82008b313d3a456c,0.0,899.0,899.0,inf,36213,-21.109897644968864,-44.023367679359396,899.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,37040.560000000114,18335.03,-18705.530000000115,-50.500127427879214,4403,-23.670543920073374,-46.661055675847514,55375.59000000011
7dea6f73af847b42cc3985bd620f994d,0.0,324.0,324.0,inf,85813,-24.936834324437232,-53.45161508906899,324.0
7df1fc11cc5cbc518b39faa60cf5d67c,0.0,1037.6,1037.6,inf,79112,-20.44178101510919,-54.6559105602865,1037.6
7e1fb0a3ebfb01ffb3a7dae98bf3238d,11928.529999999997,15121.0,3192.470000000003,26.76331450731988,14403,-20.553623627436433,-47.38735911880558,27049.53
7e26c750b4cb9f6766f58265ff9ebe95,1344.2999999999993,0.0,-1344.2999999999993,-100.0,30270,-19.921342519229157,-43.90615804521914,1344.2999999999993
7e3dde9ffba72d5340f9aaf09b4424be,220.0,0.0,-220.0,-100.0,86185,-23.289125956311928,-51.24296972291575,220.0
7e3f87d16fb353f408d467e74fbd8014,1138.55,3616.4400000000014,2477.8900000000012,217.6355891265207,4809,-23.716916214057584,-46.69469317014638,4754.990000000002
7e79d65b5c6f1f544b7daea036acf720,517.8,0.0,-517.8,-100.0,9572,-23.642441270973286,-46.56083126678533,517.8
7e93a43ef30c4f03f38b393420bc753a,155541.14000000004,15643.739999999996,-139897.40000000005,-89.94237794579621,6429,-23.489687895881012,-46.952915158144144,171184.88000000003
7e959205cebc10adefcb331f934238a4,513.9000000000001,0.0,-513.9000000000001,-100.0,1223,-23.544088116558573,-46.64858211715019,513.9000000000001
7ea5bfa6c340f58f8e71fc1f0412b0d6,2209.8199999999997,8793.069999999989,6583.249999999989,297.90887945624485,30180,-19.926410099853396,-43.94586443137008,11002.889999999989
7ecd59e5e20407131822c1a68ac59c1f,219.96,1246.75,1026.79,466.8076013820694,70719,-15.786283585240907,-47.88911797837573,1466.71
7ecef8194babfec876ca720714327841,129.9,860.5999999999999,730.6999999999999,562.509622786759,13041,-22.919581236170703,-47.05723143749278,990.4999999999999
7f02656561b680def9986c0795a8a080,84.0,0.0,-84.0,-100.0,1417,-23.552778853099582,-46.63393189503632,84.0
7f152321c60a266edc53af1925ef96c1,749.97,3169.829999999999,2419.8599999999988,322.6609064362573,88801,-28.676778989638045,-49.36943092657389,3919.7999999999993
7f2617c58d5d06806987308b45654351,2127.8,1529.0000000000002,-598.8,-28.141742644985424,4571,-23.604780479603217,-46.69355855742375,3656.8
7f35f9daf223da737b78738fbae4d977,0.0,252.0,252.0,inf,13272,-22.951601887531698,-47.00199555891175,252.0
7f40d06aa0b5f1aa4f41af8c0480e2ef,0.0,1309.94,1309.94,inf,13506,-22.39176554058553,-47.548511125728645,1309.94
7f5e4d5efad7e44b91115dd1decb65f3,0.0,179.9,179.9,inf,12306,-23.28787804247055,-45.94758555863001,179.9
7f7b8245c336066a1f9933c359f11d77,0.0,2094.3600000000006,2094.3600000000006,inf,13800,-22.43724449758527,-46.96545705034642,2094.3600000000006
7fc87cc3e89b3d1d5cabdca32f8485aa,0.0,2153.9000000000005,2153.9000000000005,inf,7123,-23.444882020817733,-46.52560802308751,2153.9000000000005
7fdb0720c8d7c9075538b365dc8c3a22,0.0,1804.0,1804.0,inf,85904,-24.711673570658885,-53.747606481343865,1804.0
7fe21dd00d2f4943ae09525efa2fd674,299.6,0.0,-299.6,-100.0,20551,-22.91439065092511,-43.245698748834876,299.6
7ff588a03c2aeae4fbd23f9ae64b760d,0.0,1182.2,1182.2,inf,7183,-23.440533988290774,-46.46281463364435,1182.2
800214c63934acd05d47e84214db8ba8,259.6,0.0,-259.6,-100.0,89251,-26.48669076477055,-49.08123612140746,259.6
80146bc52c4f6af5239b23de2a20262b,27.1,0.0,-27.1,-100.0,6753,-23.60230420415543,-46.75599818781657,27.1
804287717b9156fb7a787acd9af4fac1,18.8,0.0,-18.8,-100.0,87030,-23.413770021773324,-51.927069895500146,18.8
8060d731897e33b5c5ae575ce1e209e1,0.0,199.5,199.5,inf,89052,-26.891021758568968,-49.07374245904507,199.5
808d4348b916efa08e766ebad39f61eb,0.0,731.0999999999998,731.0999999999998,inf,2336,-23.481297618595416,-46.61693997878473,731.0999999999998
8090490573c6c0aa343a7231ebcb8c86,504.9,3366.22,2861.3199999999997,566.7102396514161,4130,-23.60497215144589,-46.62000602777736,3871.12
809413606dbfe5deefd2db646693ef67,89.4,107.28,17.879999999999995,19.999999999999996,4602,-23.622332972865358,-46.6814484612594,196.68
80ceebb4ee9b31afb6c6a916a574a1e2,0.0,6729.0,6729.0,inf,86026,-23.311278572671075,-51.157084110653216,6729.0
80cfd480be3eb6d6267139f5cb793555,99.9,0.0,-99.9,-100.0,8223,-23.52685922041741,-46.47107205776288,99.9
80e6699fe29150b372a0c8a1ebf7dcc8,9028.269999999993,2373.3000000000006,-6654.969999999992,-73.71257173301194,83323,-25.437225932288545,-49.19396558589783,11401.569999999994
80f2cf9abf6b5a0e5c612b5eea6646e6,0.0,654.08,654.08,inf,15046,-20.77686359976854,-49.36411121795177,654.08
8132b9bd16876e1b0f8808d43825dd48,77.9,0.0,-77.9,-100.0,88058,-27.442895407783325,-48.40148110687635,77.9
813348c996469b40f2e028d5429d3495,9750.32999999997,1455.5000000000005,-8294.82999999997,-85.07230011702163,13206,-23.21133615786935,-46.880302938807695,11205.82999999997
81336a0f57a33776419727a300249e90,906.98,467.87,-439.11,-48.41451851198483,13560,-22.01500436480162,-47.890181085560954,1374.85
8160255418d5aaa7dbdc9f4c64ebda44,16675.499999999967,30342.190000000148,13666.69000000018,81.95670294743911,14940,-21.757320637712766,-48.829743533437124,47017.69000000012
817245bcc3badd82bbd222e0366951a6,1078.8,4501.700000000001,3422.9000000000005,317.2877271041899,17056,-22.353827052221803,-49.101471360124286,5580.500000000001
81783131d2a97c8d44d406a4be81b5d9,0.0,761.8399999999999,761.8399999999999,inf,18015,-23.502754626563185,-47.43045059256106,761.8399999999999
817f85dbb65aa3e70831d90fe75cdf89,778.87,0.0,-778.87,-100.0,18530,-23.10162100644003,-47.71181914055677,778.87
8185694b58b2ba6de20fd41ae608bbea,0.0,1372.3,1372.3,inf,6764,-23.615830177735223,-46.76853282528394,1372.3
818d28f936e791926d33bcb6ee94ef79,111.6,0.0,-111.6,-100.0,4141,-23.6100569892304,-46.633258352788374,111.6
81a1104df0f08b59c68aa5b03cfe398e,3758.990000000002,5661.889999999996,1902.8999999999937,50.62264065613351,83020,-25.55842134362274,-49.195697020152195,9420.879999999997
81ed90f07c0bacb7594940ba2ef676aa,223.9,0.0,-223.9,-100.0,35500,-20.1403596878013,-44.88407963221903,223.9
81f89e42267213cb94da7ddc301651da,0.0,3955.0,3955.0,inf,19063,-22.128139671808405,-51.44143598380819,3955.0
820c7c9eaf76d2b226b6c242bcf3f34d,559.0,0.0,-559.0,-100.0,4756,-23.64698378124242,-46.718721595903254,559.0
820cc752a266cdc6c1a1e61dd4583330,2268.8,534.0,-1734.8000000000002,-76.46332863187588,87050,-23.431130605372832,-51.91823531933558,2802.8
821fb029fc6e495ca4f08a35d51e53a5,0.0,19057.52,19057.52,inf,2030,-23.5058713385214,-46.62468256911273,19057.52
822166ed1e47908f7cfb49946d03c726,2383.440000000001,1331.3899999999999,-1052.050000000001,-44.13998254623572,25803,-22.11708169120721,-43.21192451156176,3714.830000000001
822b63912576852aea9a8436d72317b7,2055.7200000000003,0.0,-2055.7200000000003,-100.0,13840,-22.366040649505837,-46.938167133581906,2055.7200000000003
822bad9bc42b51213ba522fe87b7ab5d,987.0,4173.0,3186.0,322.7963525835866,88330,-26.992704286772575,-48.6321515048972,5160.0
827f8f69dfa529c561901c4f2e0f332f,3218.9900000000052,161.5,-3057.4900000000052,-94.98289836252987,81880,-25.53831601990526,-49.2933382577417,3380.4900000000052
82921991ff5b557b045605b8bbf08d49,0.0,18.9,18.9,inf,1023,-23.542330784361457,-46.63137340438761,18.9
82bd0703a4aefd6b599e5bfdaed378fb,2104.7900000000004,0.0,-2104.7900000000004,-100.0,17510,-22.1972067661143,-49.95219526811751,2104.7900000000004
82cb9f452fe8334df74b22d37824b431,0.0,838.2,838.2,inf,95013,-29.162884491621558,-51.20380645097554,838.2
82e0a475a88cc9595229d8029273f045,9765.059999999992,982.9599999999999,-8782.099999999993,-89.93390721613589,3417,-23.53989923712458,-46.547406527916394,10748.019999999991
830379336fad8c6f3b15a4a3ddb5c66e,0.0,268.0,268.0,inf,2518,-23.509948394903564,-46.66534774802667,268.0
83353a83fd769dfafa4f21a72b15e3e5,579.5,0.0,-579.5,-100.0,5786,-23.63519167113765,-46.77249597850784,579.5
834f3294fba9f932f56edc879193f925,35330.0,4577.5,-30752.5,-87.04358901783186,14808,-21.82152967191702,-48.14485939614039,39907.5
834f8533b2ecb6598dd004ff3de7203a,2093.26,2445.03,351.77,16.804888069327273,5181,-23.455861458512867,-46.744091586764405,4538.290000000001
835f0f7810c76831d6c7d24c7a646d4d,4710.599999999999,349.5,-4361.099999999999,-92.58056298560693,8030,-23.50320576014991,-46.42228420833628,5060.099999999999
83645b1645cdee8953ee54c29ceed564,695.1999999999999,283.7,-411.49999999999994,-59.1915995397008,85875,-25.44286211774669,-54.40276472776409,978.8999999999999
8378eb36b6b70c5734e83ad7b8cdc3b7,190.0,1524.8,1334.8,702.5263157894736,88301,-26.91187688025886,-48.65639411001171,1714.8
83a75eea11694e36e56dd0cb2240229a,0.0,487.0,487.0,inf,13905,-22.710900736908826,-46.80139536275989,487.0
83b08de96980757220871b31bf6cffca,1212.5800000000002,91.59,-1120.9900000000002,-92.44668393013245,21820,-22.881888435047642,-43.46899760400734,1304.17
83c465a786b06574376909b35ef6752a,0.0,281.4,281.4,inf,13560,-22.01500436480162,-47.890181085560954,281.4
83c8aafbefb034674a70de0eac5b8954,0.0,134.9,134.9,inf,85601,-26.080628132861328,-53.05355217451235,134.9
83d458c0d6d4f94295d63f091460bd60,89.9,0.0,-89.9,-100.0,29101,-20.34503019579623,-40.28790374199651,89.9
83d7070a0b9a8b4625fa8682b819fabb,0.0,137.77,137.77,inf,6717,-23.60945189477959,-46.91753331085016,137.77
83deb69e889cf80f82be1dc6d5f2d486,1556.7000000000003,3806.310000000001,2249.6100000000006,144.51146656388514,88056,-27.4198423877185,-48.426466395426715,5363.010000000001
83e197e95a1bbabc8c75e883ed016c47,6456.689999999997,117.5,-6339.189999999997,-98.18018210569193,25900,-22.65141951649659,-43.06655787630404,6574.189999999997
83f2b4881141ce3fcd4e985125d3279e,0.0,60.699999999999996,60.699999999999996,inf,14055,-21.157005847764577,-47.82492084329618,60.699999999999996
8444e55c1f13cd5c179851e5ca5ebd00,15856.109999999999,6111.849999999998,-9744.260000000002,-61.45429112184515,37584,-21.865404185877196,-45.650823499750366,21967.959999999995
845e8036c3f7bf62099352f5ed910240,0.0,1584.6000000000004,1584.6000000000004,inf,21041,-22.871441098801014,-43.258727578503766,1584.6000000000004
8476243f92442881ddd5b578975cf115,0.0,7838.0,7838.0,inf,93700,-29.67704500881413,-51.06040344017741,7838.0
84c945f15571830c1a91a33978e94009,51.98,0.0,-51.98,-100.0,2851,-23.45956619003817,-46.69137675746327,51.98
84deb808079d1be601c209c1e771b1cc,34.93,0.0,-34.93,-100.0,81200,-25.437196092611366,-49.332558792176,34.93
85044848b1b767db2a4a58526adef4b4,0.0,240.60000000000002,240.60000000000002,inf,6018,-23.54089999196139,-46.776112969814946,240.60000000000002
850857dfac77488c307e2b1cbd84ab5a,0.0,1599.0,1599.0,inf,85802,-24.966466359942885,-53.466729765315804,1599.0
850913d59ce317156b00f3705f1c3edb,0.0,2648.0,2648.0,inf,12942,-23.12280918290881,-46.56005009398448,2648.0
850f4f8af5ea87287ac68de36e29107f,29472.970000000063,15882.389999999996,-13590.580000000067,-46.112013821477916,4367,-23.651458409656644,-46.66726499000773,45355.36000000006
851773c885feb5e2da3b4f82bc2b17ce,0.0,585.2999999999998,585.2999999999998,inf,18683,-22.601443045355065,-48.807104104547435,585.2999999999998
855668e0971d4dfd7bef1b6a4133b41b,19874.580000000005,12043.629999999994,-7830.950000000012,-39.40183893194226,13257,-22.988257375889454,-46.85396269506087,31918.21
8581055ce74af1daba164fdbd55a40de,45476.79000000008,19072.629999999997,-26404.160000000084,-58.06073823592218,7112,-23.46870426001278,-46.51614189492681,64549.42000000008
85cc55e048b6bcc90c75afe7f0e72f72,0.0,308.28,308.28,inf,27345,-22.544732957119656,-44.17640591869786,308.28
85d9eb9ddc5d00ca9336a2219c97bb13,8734.199999999952,6628.239999999982,-2105.95999999997,-24.11165304206432,31255,-19.869495054462462,-43.95094395435073,15362.439999999933
85e7c62c1d6ea078c3897424f867a7c8,30.0,30.0,0.0,0.0,88220,-27.104775732473907,-48.622296201371384,60.0
85ecf03781da592876b7844acc1b729f,0.0,251.0,251.0,inf,3658,-23.52813993698204,-46.50066365277142,251.0
8602a61d680a10a82cceeeda0d99ea3d,230.0,596.99,366.99,159.5608695652174,1001,-23.550189776551765,-46.634023555904214,826.99
8603f0038fe0e52fedd3382d266723de,2188.0,167.0,-2021.0,-92.3674588665448,88495,-28.038737678812918,-48.6314633279986,2355.0
8629a7efec1aab257e58cda559f03ba7,0.0,45.22,45.22,inf,74223,-16.710022071030732,-49.26658700280382,45.22
8629c241b3622ac12cd4118afdc8d394,0.0,1167.6599999999999,1167.6599999999999,inf,14090,-21.17989319210998,-47.78842912306861,1167.6599999999999
863d2ebcd347ce4922de7a0f9a5581d6,504.12999999999994,878.23,374.1000000000001,74.20704976890885,21041,-22.871441098801014,-43.258727578503766,1382.36
8648b1e89e9b349e32d3741b30ec737e,952.05,6490.499999999998,5538.449999999998,581.7394044430438,12308,-23.303916909849324,-45.96265248801375,7442.549999999998
866558b3bccef2dbc6d29a2b5995016f,259.70000000000005,1259.7,1000.0,385.05968425105885,86706,-23.427901225690107,-51.42388542180935,1519.4
86bb7c4b535e49a541baf3266b1c95b1,3829.2000000000003,3043.5,-785.7000000000003,-20.518646192416178,14401,-20.52861928433883,-47.38740999652927,6872.700000000001
86bf77bdb52e615674772d5817c6212f,0.0,281.8,281.8,inf,94410,-30.083551390382627,-51.02180501500837,281.8
86ccac0b835037332a596a33b6949ee1,13255.859999999975,3337.38,-9918.479999999974,-74.82336113990335,89041,-26.914469334728032,-49.112263234420354,16593.239999999976
86ff3eaef0267069cc891a2ed9d10a17,0.0,409.75,409.75,inf,88135,-27.678198545039592,-48.68709681646422,409.75
870d0118f7a9d85960f29ad89d5d989a,1983.9400000000012,1173.26,-810.6800000000012,-40.86212284645708,37708,,,3157.200000000001
87142160b41353c4e5fca2360caf6f92,20687.800000000017,10408.179999999991,-10279.620000000026,-49.68928547259747,90230,-30.00818156770628,-51.20130443913632,31095.98000000001
8759e7aedd644f487315e5860962f162,627.0,0.0,-627.0,-100.0,9251,-23.630386001373818,-46.50749026337424,627.0
876182d1918783bbe15233febfbd4926,85.29,34.98,-50.31000000000001,-58.986985578614146,4208,-23.59277554744454,-46.60119064355825,120.27000000000001
87b4428a334b8f676fd9a7f3bf544fb5,0.0,29.99,29.99,inf,16480,-21.90997953797039,-49.89617225055717,29.99
87b740daf17b5d1be335a64164ec6842,10099.91,3299.9700000000003,-6799.94,-67.32673855509603,8615,-23.547817339445313,-46.29562373495023,13399.880000000001
87d30a6a0cbf89356e49324971ab1d24,221.8,1912.3300000000002,1690.5300000000002,762.1866546438232,2036,-23.50174430714342,-46.62080286230928,2134.13
87d3c3aeb3ead335511b3ce315eb341e,0.0,749.35,749.35,inf,3059,-23.54017186746161,-46.591687772658524,749.35
87d73636a3acf123e842bb890a4db036,0.0,269.9,269.9,inf,15190,-20.693537430599772,-50.04249909268568,269.9
87e24fc7052259b1f7f607d61c10d8be,0.0,7073.589999999999,7073.589999999999,inf,5734,-23.62569896288815,-46.743468120722206,7073.589999999999
87f3e35268860433e13d577825aada95,109.9,0.0,-109.9,-100.0,12955,-23.13827698917558,-46.468612532513475,109.9
880ce4951cf857ab1d9e0b75c1d856f4,0.0,178.9,178.9,inf,31255,-19.869495054462462,-43.95094395435073,178.9
883dd81e82754ac2c65e9790a7db8c9a,119.8,199.70000000000002,79.90000000000002,66.69449081803008,81070,-25.48933940885059,-49.303836794009264,319.5
88460e8ebdecbfecb5f9601833981930,5133.099999999999,26263.5500000001,21130.450000000103,411.65085425961126,87030,-23.413770021773324,-51.927069895500146,31396.6500000001
888faa8bfb0b159c37de6d898b961c31,553.5,1864.8000000000006,1311.3000000000006,236.9105691056912,88750,-28.274304945434466,-49.165211726860214,2418.3000000000006
889009a0ed0bb52c87819941192931b8,89.9,0.0,-89.9,-100.0,18682,-22.609897676638735,-48.79623698889814,89.9
88ae906ea2acf6971f26c3e8b7cb4357,0.0,246.0,246.0,inf,1550,-23.573056606592885,-46.61615054561147,246.0
88af55b4a7ca402b27df16f7c7c9b5d2,130.0,0.0,-130.0,-100.0,6775,-23.636703761017003,-46.79412240682531,130.0
88cd3681e0a2ba85e190f7d817629c4c,0.0,180.0,180.0,inf,88354,-27.109672597746453,-48.92661183682272,180.0
88cf19ec1fc2c58f161aee259d57142c,0.0,1372.97,1372.97,inf,13570,-22.03032264278144,-47.87949202618187,1372.97
88ef59b51bdaa941d10a853429f2b6ce,0.0,252.9,252.9,inf,83280,-25.887866961664873,-48.58448614692999,252.9
891071be6ba827b591264c90c2ae8a63,1897.68,2249.61,351.93000000000006,18.545276337422536,3872,-23.512459731266134,-46.50082148805863,4147.29
8931a84a914b3fe9b1ddaa4d704947ca,2302.4000000000005,2365.9,63.499999999999545,2.7579916608755806,8410,-23.54890998191391,-46.42292496090773,4668.300000000001
8936ba0de1073ee888cb3185ae5dc661,389.99,0.0,-389.99,-100.0,3372,-23.570556985026897,-46.55585347909131,389.99
897060da8b9a21f655304d50fd935913,14856.639999999963,7065.979999999994,-7790.659999999969,-52.438909470782,14092,-21.177709840485356,-47.767820075451624,21922.61999999996
89757206b887aed36f3e18d858460fea,0.0,120.5,120.5,inf,3121,-23.563270061400424,-46.59940391516721,120.5
89a51f50b8095ea78d5768f34c13a76f,0.0,677.16,677.16,inf,71931,-15.836793380445977,-48.03955332417536,677.16
89ad3263c0931c47f976d7c5778e60f6,0.0,568.2,568.2,inf,5127,-23.497544650322833,-46.73894137655675,568.2
89bc797e2e29667aa035d4368f9b7f92,258.8,0.0,-258.8,-100.0,2969,-23.492058779163493,-46.71062803918183,258.8
89c127985a8b130cfa45c1d36764017a,1239.77,179.8,-1059.97,-85.49730998491655,6016,-23.532463426093493,-46.7795430751613,1419.57
89d9a386b0b6e5fc8403071b03f7206a,0.0,167.0,167.0,inf,3103,-23.554371385066922,-46.61059233791564,167.0
89dda63a3c907c468ec88c310ed91213,0.0,734.99,734.99,inf,9380,-23.64173599837453,-46.47864502112122,734.99
89de2d6f23e9746ff309705b23581faa,0.0,340.0,340.0,inf,86060,-23.3124460473066,-51.17566618569717,340.0
89f69225956f951295ca4c7fb1266553,0.0,1041.3000000000002,1041.3000000000002,inf,27700,-22.407672873089922,-43.66768976744021,1041.3000000000002
8a130737016f838139d31878787a39c9,217.6,4004.43,3786.83,1740.2711397058824,3187,-23.5611333137124,-46.57891781335761,4222.03
8a1ff5c35f6595a73fef4c7b96e4908a,0.0,1598.0,1598.0,inf,83091,-25.64774351148683,-49.175371972653195,1598.0
8a207b6080964f3c1fc9d35bd6096ba4,553.7,0.0,-553.7,-100.0,15155,-20.88470930883423,-49.571920762950214,553.7
8a2d12a90e92f012ce5226fc6592b653,29.9,1564.75,1534.85,5133.277591973244,81210,-25.444532403869676,-49.32917298963485,1594.65
8a32e327fe2c1b3511609d81aaf9f042,6185.129999999975,75.96,-6109.169999999975,-98.77189323425699,2443,-23.472994531200314,-46.64742941190344,6261.089999999975
8a40ae794fa3f9892cee24bd5af0488b,219.96,519.89,299.92999999999995,136.3566102927805,82620,-25.383155096847286,-49.22147656655173,739.85
8a43128d7f9a3db592b866e6861a6cce,0.0,990.5999999999999,990.5999999999999,inf,8080,-23.48742211547328,-46.43002785592729,990.5999999999999
8a432f4e5b471f8da497d7dc517666e2,0.0,7555.0,7555.0,inf,19042,-22.136229459861603,-51.372450045479795,7555.0
8a87611c08849ffeeccab52aa798b6c7,2369.7999999999997,0.0,-2369.7999999999997,-100.0,82940,-25.457666569768072,-49.21739574951018,2369.7999999999997
8a8835a43bda99fd37310ad76c457510,0.0,224.34,224.34,inf,9540,-23.62496842079662,-46.56619435528589,224.34
8a9260f2b0340411d6d2a56bcf4f7378,0.0,1256.0,1256.0,inf,32180,-19.86725238995006,-44.029978433938886,1256.0
8ab42aa58097fd4668d60cc648225d5f,712.95,1903.8,1190.85,167.031348621923,74150,-16.696727724111284,-49.26744894449621,2616.75
8ae520247981aa06bc94abddf5f46d34,4718.99,11602.0,6883.01,145.85769412522595,88370,-26.89066585414966,-48.65532838709397,16320.99
8b181ee5518df84f18f4e1a43fe07923,0.0,27.9,27.9,inf,87360,-24.18593625529678,-53.02562860417749,27.9
8b2492b7ff4468839593fafeed55bad9,923.26,2736.8199999999997,1813.5599999999997,196.43004137512725,24451,-22.829351276710426,-43.01399541493808,3660.08
8b28d096634035667e8263d57ba3368c,6433.879999999996,2853.920000000002,-3579.9599999999937,-55.642318476564625,12243,-23.202268092167245,-45.89802848030466,9287.799999999997
8b2d4ab22f42c5cfc338b846decfda60,0.0,458.0,458.0,inf,83820,-25.64449513561674,-49.30091769165863,458.0
8b321bb669392f5163d04c59e235e066,3226.6500000000046,14309.039999999894,11082.389999999888,343.4642740923209,1212,-23.538268511790665,-46.63942263256764,17535.689999999897
8b655f0855926bcb49f5835d38dfddf6,0.0,1089.5,1089.5,inf,6192,-23.527692837305896,-46.801349792666926,1089.5
8b87cd0d43d49b9bdf40f56229364d59,1552.9,0.0,-1552.9,-100.0,4111,-23.586392536105212,-46.632292260895994,1552.9
8b8cfc8305aa441e4239358c9f6f2485,10114.0,1778.0,-8336.0,-82.42040735614,86020,-23.31260107304633,-51.167179746017865,11892.0
8b9d6eec4a7eb7d0f9d579ce0b38324d,0.0,4232.539999999996,4232.539999999996,inf,26562,-22.770064916804245,-43.42233966246772,4232.539999999996
8bb48dc19fccaa8613b6229bf7f452a2,938.5000000000001,3252.219999999997,2313.719999999997,246.53383058071356,19803,-22.67568027378032,-50.437555529853796,4190.7199999999975
8bd0e3abda539b9479c4b44a691be1ec,475.05,121.5,-353.55,-74.42374486896117,98910,-27.776575904388324,-54.23551840843682,596.55
8bd0f31cf0a614c658f6763bd02dea69,2065.82,2389.52,323.6999999999998,15.669322593449575,1222,-23.54594454397298,-46.64936937401519,4455.34
8bdd8e3fd58bafa48af76b2c5fd71974,0.0,2135.83,2135.83,inf,1552,-23.569490695195096,-46.611321773237286,2135.83
8c0de775f52fe41590b376a3b7c50f68,0.0,672.6999999999999,672.6999999999999,inf,13178,-22.804314962307647,-47.20596316089543,672.6999999999999
8c16d1f32a54d92897cc437244442e1b,2717.4900000000002,2812.3400000000006,94.85000000000036,3.4903532303706797,89023,-26.949942687634756,-49.07692500050797,5529.830000000001
8c351ed7c326c62123318f4f3246e906,55.0,59.9,4.899999999999999,8.90909090909091,11701,-24.00892314920891,-46.41912533835567,114.9
8c3b533c63cca56240f94f1e3a6b18ef,3312.1600000000003,0.0,-3312.1600000000003,-100.0,31050,-19.89856959315742,-43.895245036379826,3312.1600000000003
8c5e007d7bd5693fa1386ffefbc99f6c,0.0,1029.1099999999997,1029.1099999999997,inf,13347,-23.13411287780508,-47.227975141375694,1029.1099999999997
8c91bfea4263b8fba54081460693e2a1,739.0,0.0,-739.0,-100.0,98920,-27.62727798944528,-54.31036031755509,739.0
8c9348f33ae3dada25c99c99ade2af78,0.0,312.99,312.99,inf,6340,-23.567386494897914,-46.82425029116429,312.99
8ca1551acf9832a4cf467bbbac15851f,0.0,2176.4,2176.4,inf,83607,-25.453481389268713,-49.511319502592734,2176.4
8ca5b19e0263150d2c57afdde2b3d011,180.60000000000002,0.0,-180.60000000000002,-100.0,9336,-23.663212563450802,-46.41528666488519,180.60000000000002
8cb7c5ddf41f4d506eba76e9a4702a25,0.0,138.0,138.0,inf,75110,-16.33320358612409,-48.93962957040372,138.0
8cbac7e12637ed9cffa18c7875207478,2145.99,844.99,-1300.9999999999998,-60.624700021901305,89254,-26.47103678845181,-49.11565414149588,2990.9799999999996
8cc6a0e5738e61a87b03c78b2ba9db4b,13312.399999999996,0.0,-13312.399999999996,-100.0,37795,-22.070471433538188,-46.57354819165934,13312.399999999996
8ccf3cf69651cc1d8a02c8bfaf3b8568,250.0,0.0,-250.0,-100.0,13504,-22.39213658183407,-47.57768122006808,250.0
8cf21434553b02cbd37c0bbd07e041b0,49.99,44.99,-5.0,-10.002000400080014,88102,-27.59580821471886,-48.61619711429362,94.98
8d46553a36e68f95350a200c12f8f2e2,246.60000000000005,500.0,253.39999999999995,102.75750202757496,13056,-22.975100456164608,-47.14292523030234,746.6
8d79c8a04e42d722a75097ce5cbcf2ef,2627.820000000001,149.9,-2477.920000000001,-94.29565190918709,61658,-3.766765995603741,-38.65536409195577,2777.720000000001
8d899e15a5925f097cca50faa49b15e3,0.0,645.0,645.0,inf,18131,-23.53171637882901,-47.148670759327565,645.0
8d92f3ea807b89465643c219455e7369,121.2,0.0,-121.2,-100.0,3052,-23.540735445893063,-46.60714574002063,121.2
8d956fec2e4337affcb520f56fd8cbfd,357.92,10630.27999999997,10272.35999999997,2870.0156459543946,9780,-23.715049594657156,-46.53726820837794,10988.19999999997
8daab2245ebdc277c51098d01c5ad8ef,0.0,1604.59,1604.59,inf,8411,-23.553842470028954,-46.41230835575103,1604.59
8dd386be0767c330276ea6a3f96532d3,0.0,89.98,89.98,inf,88490,-27.978665492288254,-48.68271760811336,89.98
8de8fe3af4449ed695d2434c933ed73e,0.0,2090.0,2090.0,inf,1215,-23.536167399914945,-46.64754185786534,2090.0
8def3db7f272735afb2ecd03aeca09a7,0.0,196.0,196.0,inf,28035,-21.75650602388155,-41.33204541278837,196.0
8dfbc5ff27df12f6cef751d3b9554222,0.0,226.0,226.0,inf,80220,-25.456349625618472,-49.26500692384353,226.0
8e29d051f810eb22959ede205b462b9f,0.0,599.8,599.8,inf,15131,-20.811510502211757,-49.52890704878265,599.8
8e2b3afb420011ef0c88c9d5f11ea526,140.9,1243.6000000000001,1102.7,782.6117814052519,13060,-22.93198016932755,-47.11184149169856,1384.5000000000002
